Date,Year,Week,Flu_Index,Temperature,Total_Travellers,CO,SO2,PM10,PM2.5
2023-08-20,2023,34,56.5,27.142857142857142,5357451.0,46.909090909090914,4.111111111111111,16.0,9.72222222222222
2023-08-27,2023,35,42.1,27.114285714285717,5262289.0,46.909090909090914,4.111111111111111,16.0,9.72222222222222
2023-09-03,2023,36,47.7,25.657142857142855,3457273.0,47.142857142857146,4.0396825396825395,15.738095238095239,9.746031746031747
2023-09-10,2023,37,52.6,25.442857142857143,3685214.0,47.45454545454545,3.944444444444445,15.38888888888889,9.77777777777778
2023-09-17,2023,38,88.4,25.914285714285715,4262340.0,47.45454545454545,3.944444444444445,15.38888888888889,9.77777777777778
2023-09-24,2023,39,57.1,26.47142857142857,4610553.0,47.45454545454545,3.944444444444445,15.38888888888889,9.77777777777778
2023-10-01,2023,40,42.5,26.442857142857143,4929257.0,48.48051948051948,3.904761904761905,16.841269841269842,10.690476190476192
2023-10-08,2023,41,40.1,24.414285714285715,4636077.0,54.63636363636363,3.6666666666666665,25.55555555555556,16.166666666666668
2023-10-15,2023,42,39.7,22.714285714285715,4499900.0,54.63636363636363,3.6666666666666665,25.55555555555556,16.166666666666668
2023-10-22,2023,43,40.2,22.142857142857142,4994624.0,54.63636363636363,3.6666666666666665,25.55555555555556,16.166666666666668
2023-10-29,2023,44,35.5,23.542857142857144,5161935.0,54.63636363636363,3.6666666666666665,25.55555555555556,16.166666666666668
2023-11-05,2023,45,40.9,22.771428571428572,4829652.0,52.62337662337662,3.944444444444444,31.706349206349206,17.674603174603174
2023-11-12,2023,46,45.6,22.785714285714285,4941990.0,51.81818181818182,4.055555555555555,34.166666666666664,18.27777777777778
2023-11-19,2023,47,37.0,16.085714285714285,5136829.0,51.81818181818182,4.055555555555555,34.166666666666664,18.27777777777778
2023-11-26,2023,48,39.1,18.557142857142857,5208688.0,51.81818181818182,4.055555555555555,34.166666666666664,18.27777777777778
2023-12-03,2023,49,34.4,18.585714285714285,5077364.0,57.506493506493506,4.341269841269841,34.738095238095234,19.84920634920635
2023-12-10,2023,50,44.4,18.52857142857143,5152895.0,65.0909090909091,4.722222222222222,35.5,21.94444444444444
2023-12-17,2023,51,14.6,19.17142857142857,5262434.0,65.0909090909091,4.722222222222222,35.5,21.94444444444444
2023-12-24,2023,52,35.3,10.142857142857142,5629420.0,65.0909090909091,4.722222222222222,35.5,21.94444444444444
2023-12-31,2024,1,48.3,15.428571428571429,6312684.0,65.0909090909091,4.722222222222222,35.5,21.94444444444444
2024-01-07,2024,2,61.7,16.02857142857143,5137754.0,64.54545454545455,3.388888888888889,38.61111111111112,25.05555555555556
2024-01-14,2024,3,55.8,16.071428571428573,5123490.0,64.54545454545455,3.388888888888889,38.61111111111112,25.05555555555556
2024-01-21,2024,4,33.8,17.2,5425389.0,64.54545454545455,3.388888888888889,38.61111111111112,25.05555555555556
2024-01-28,2024,5,44.4,9.828571428571427,5345680.0,64.54545454545455,3.388888888888889,38.61111111111112,25.05555555555556
2024-02-04,2024,6,37.8,18.17142857142857,5423043.0,61.42857142857143,3.1031746031746033,31.5,20.29365079365079
2024-02-11,2024,7,54.3,14.214285714285714,5319738.0,59.090909090909086,2.888888888888889,26.166666666666668,16.72222222222222
2024-02-18,2024,8,49.2,17.428571428571427,6961391.0,59.090909090909086,2.888888888888889,26.166666666666668,16.72222222222222
2024-02-25,2024,9,37.2,19.585714285714285,4992759.0,59.090909090909086,2.888888888888889,26.166666666666668,16.72222222222222
2024-03-03,2024,10,59.9,14.185714285714285,4847417.0,58.857142857142854,2.7936507936507935,30.261904761904763,17.865079365079364
2024-03-10,2024,11,55.5,17.4,4996107.0,58.54545454545455,2.6666666666666665,35.72222222222222,19.38888888888889
2024-03-17,2024,12,55.2,17.485714285714288,5221088.0,58.54545454545455,2.6666666666666665,35.72222222222222,19.38888888888889
2024-03-24,2024,13,44.9,19.5,5384776.0,58.54545454545455,2.6666666666666665,35.72222222222222,19.38888888888889
2024-03-31,2024,14,49.7,23.014285714285712,6520721.0,58.54545454545455,2.6666666666666665,35.72222222222222,19.38888888888889
2024-04-07,2024,15,57.0,24.24285714285714,6190179.0,46.18181818181818,2.944444444444445,22.05555555555556,14.61111111111111
2024-04-14,2024,16,38.2,22.37142857142857,5574892.0,46.18181818181818,2.944444444444445,22.05555555555556,14.61111111111111
2024-04-21,2024,17,47.2,24.557142857142857,5277368.0,46.18181818181818,2.944444444444445,22.05555555555556,14.61111111111111
2024-04-28,2024,18,61.2,24.885714285714283,4907103.0,46.18181818181818,2.944444444444445,22.05555555555556,14.61111111111111
2024-05-05,2024,19,77.1,23.885714285714283,5654952.0,46.83116883116883,2.7063492063492065,21.976190476190474,13.301587301587302
2024-05-12,2024,20,63.3,23.75714285714286,5182289.0,47.090909090909086,2.611111111111111,21.94444444444444,12.77777777777778
2024-05-19,2024,21,44.8,22.0,5722738.0,47.090909090909086,2.611111111111111,21.94444444444444,12.77777777777778
2024-05-26,2024,22,51.5,24.728571428571428,5016514.0,47.090909090909086,2.611111111111111,21.94444444444444,12.77777777777778
2024-06-02,2024,23,46.6,25.057142857142857,4855485.0,44.57142857142857,2.611111111111111,19.76984126984127,11.539682539682541
2024-06-09,2024,24,42.4,24.3,5444221.0,38.27272727272727,2.611111111111111,14.333333333333334,8.444444444444445
2024-06-16,2024,25,44.3,26.957142857142856,5506059.0,38.27272727272727,2.611111111111111,14.333333333333334,8.444444444444445
2024-06-23,2024,26,48.4,27.357142857142858,5441880.0,38.27272727272727,2.611111111111111,14.333333333333334,8.444444444444445
2024-06-30,2024,27,45.9,27.342857142857145,5780737.0,38.27272727272727,2.611111111111111,14.333333333333334,8.444444444444445
2024-07-07,2024,28,41.6,27.428571428571427,5783937.0,38.090909090909086,2.611111111111111,11.88888888888889,6.333333333333333
2024-07-14,2024,29,38.6,27.185714285714287,5748746.0,38.090909090909086,2.611111111111111,11.88888888888889,6.333333333333333
2024-07-21,2024,30,44.0,27.442857142857143,5952997.0,38.090909090909086,2.611111111111111,11.88888888888889,6.333333333333333
2024-07-28,2024,31,37.3,27.357142857142858,5863226.0,38.090909090909086,2.611111111111111,11.88888888888889,6.333333333333333
2024-08-04,2024,32,34.3,26.75714285714286,6147326.0,41.57142857142857,2.96031746031746,15.285714285714286,9.222222222222223
2024-08-11,2024,33,29.5,27.614285714285717,6333575.0,44.18181818181818,3.2222222222222223,17.833333333333332,11.38888888888889
2024-08-18,2024,34,35.2,26.5,6075767.0,44.18181818181818,3.2222222222222223,17.833333333333332,11.38888888888889
2024-08-25,2024,35,37.5,26.400000000000002,6425572.0,44.18181818181818,3.2222222222222223,17.833333333333332,11.38888888888889
2024-09-01,2024,36,33.8,27.17142857142857,6072742.0,44.81818181818181,3.246031746031746,18.071428571428573,11.5
2024-09-08,2024,37,35.9,26.785714285714285,4647718.0,48.63636363636363,3.388888888888889,19.5,12.166666666666666
2024-09-15,2024,38,49.9,26.214285714285715,5481376.0,48.63636363636363,3.388888888888889,19.5,12.166666666666666
2024-09-22,2024,39,35.3,26.314285714285713,5673665.0,48.63636363636363,3.388888888888889,19.5,12.166666666666666
2024-09-29,2024,40,31.6,25.885714285714283,5455359.0,48.63636363636363,3.388888888888889,19.5,12.166666666666666
2024-10-06,2024,41,22.6,22.657142857142855,6496298.0,51.51948051948052,3.484126984126984,26.023809523809522,16.357142857142858
2024-10-13,2024,42,29.6,23.014285714285712,6266369.0,52.0,3.5,27.11111111111111,17.055555555555557
2024-10-20,2024,43,33.5,24.87142857142857,5865889.0,52.0,3.5,27.11111111111111,17.055555555555557
2024-10-27,2024,44,32.9,21.228571428571428,5788280.0,52.0,3.5,27.11111111111111,17.055555555555557
2024-11-03,2024,45,26.8,21.185714285714287,5827321.0,53.44155844155845,3.333333333333333,26.634920634920636,16.746031746031747
2024-11-10,2024,46,33.9,20.485714285714288,5840884.0,55.36363636363637,3.111111111111111,26.0,16.333333333333332
2024-11-17,2024,47,32.4,23.02857142857143,5742146.0,55.36363636363637,3.111111111111111,26.0,16.333333333333332
2024-11-24,2024,48,34.5,18.185714285714287,5831207.0,55.36363636363637,3.111111111111111,26.0,16.333333333333332
2024-12-01,2024,49,38.5,14.642857142857142,6094800.0,57.32467532467533,3.2777777777777777,28.634920634920636,18.325396825396826
2024-12-08,2024,50,36.2,17.642857142857142,6041022.0,57.32467532467533,3.2777777777777777,28.634920634920636,18.325396825396826
2024-12-15,2024,51,39.0,14.442857142857141,6162019.0,57.32467532467533,3.2777777777777777,28.634920634920636,18.325396825396826
2024-12-22,2024,52,34.4,10.985714285714286,6444679.0,57.32467532467533,3.2777777777777777,28.634920634920636,18.325396825396826
2024-12-29,2025,1,33.4,13.757142857142856,7376826.0,57.32467532467533,3.2777777777777777,28.634920634920636,18.325396825396826
2025-01-05,2025,2,47.0,14.314285714285715,6321706.0,57.32467532467533,3.2777777777777777,28.634920634920636,18.325396825396826
2025-01-12,2025,3,43.8,11.742857142857144,6054898.0,57.32467532467533,3.2777777777777777,28.634920634920636,18.325396825396826
2025-01-19,2025,4,46.7,12.185714285714285,6457865.0,57.32467532467533,3.2777777777777777,28.634920634920636,18.325396825396826
2025-01-26,2025,5,34.7,14.585714285714285,6498681.0,57.32467532467533,3.2777777777777777,28.634920634920636,18.325396825396826
2025-02-02,2025,6,38.6,12.9,6915055.0,57.32467532467533,3.2777777777777777,28.634920634920636,18.325396825396826
2025-02-09,2025,7,47.6,11.299999999999999,6253578.0,57.32467532467533,3.2777777777777777,28.634920634920636,18.325396825396826
2025-02-16,2025,8,40.3,15.971428571428572,5813217.0,57.32467532467533,3.2777777777777777,28.634920634920636,18.325396825396826
2025-02-23,2025,9,37.9,14.971428571428572,5957904.0,57.32467532467533,3.2777777777777777,28.634920634920636,18.325396825396826
2025-03-02,2025,10,44.3,16.857142857142858,5887774.0,57.32467532467533,3.2777777777777777,28.634920634920636,18.325396825396826
2025-03-09,2025,11,47.3,16.585714285714285,5767421.0,57.32467532467533,3.2777777777777777,28.634920634920636,18.325396825396826
2025-03-16,2025,12,38.0,18.900000000000002,6042875.0,57.32467532467533,3.2777777777777777,28.634920634920636,18.325396825396826
2025-03-23,2025,13,45.8,14.414285714285715,6211838.0,57.32467532467533,3.2777777777777777,28.634920634920636,18.325396825396826
2025-03-30,2025,14,27.9,18.5,6129274.0,57.32467532467533,3.2777777777777777,28.634920634920636,18.325396825396826
2025-04-06,2025,15,40.9,15.314285714285715,6604587.0,57.32467532467533,3.2777777777777777,28.634920634920636,18.325396825396826
2025-04-13,2025,16,41.0,19.957142857142856,6065161.0,57.32467532467533,3.2777777777777777,28.634920634920636,18.325396825396826
2025-04-20,2025,17,42.1,21.37142857142857,7458985.0,57.32467532467533,3.2777777777777777,28.634920634920636,18.325396825396826
2025-04-27,2025,18,55.1,23.357142857142858,6700288.0,57.32467532467533,3.2777777777777777,28.634920634920636,18.325396825396826
2025-05-04,2025,19,44.0,22.03333333333333,7111830.0,57.32467532467533,3.2777777777777777,28.634920634920636,18.325396825396826
